,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__n_estimators,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,split3_train_neg_root_mean_squared_error,split4_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
10,2.749110746383667,0.48786157773794714,0.07181172370910645,0.009269902414064576,4,20,"{'model__max_depth': 4, 'model__n_estimators': 20}",-0.20733114260926014,-0.2107979066263955,-0.20853025898262703,-0.20823611462716785,-0.21077192141300194,-0.20913346885169046,0.001405159530878278,77,-0.20797964762445506,-0.20750666283116365,-0.20760558302730553,-0.20792481051231199,-0.20765136550054097,-0.2077336138991554,0.00018533873278473188,-0.1711727879167891,-0.17471283866410986,-0.17125057970151242,-0.17220938465473232,-0.1735648845418355,-0.17258209509579586,0.0013714179736353106,77,-0.17165392815807307,-0.1712018139065003,-0.17145530476505386,-0.17154070824797576,-0.17128501844771618,-0.17142735470506382,0.00016498122506823225
11,3.0544567584991453,0.2621591635086133,0.07036309242248535,0.001918566150778046,4,30,"{'model__max_depth': 4, 'model__n_estimators': 30}",-0.2073274297612012,-0.21075006110001493,-0.20853221814931033,-0.20824304578787328,-0.21065762153189282,-0.20910207526605848,0.0013673051553974428,76,-0.2079552286536555,-0.20741242120074221,-0.20765336481011157,-0.20786604370476597,-0.20759109471366782,-0.20769563061658863,0.0001946039506751123,-0.17119472563856275,-0.17468067270346266,-0.17124785506454127,-0.1721587955235423,-0.17355428312072543,-0.17256726641016687,0.0013588414978477185,76,-0.17163905797499898,-0.17112624991006972,-0.17152703107117256,-0.17152442667292542,-0.17124094510515483,-0.17141154214686433,0.0001940819780036301
12,1.858733320236206,0.3326429892629695,0.08442234992980957,0.029413808773885462,5,10,"{'model__max_depth': 5, 'model__n_estimators': 10}",-0.20533147278480662,-0.206832556555218,-0.20517468693775368,-0.20531561095036838,-0.20759203431940534,-0.20604927230951037,0.0009810243166000286,75,-0.2041953026823835,-0.20375733223762732,-0.20362045417977057,-0.20338722310714927,-0.20354612953691872,-0.20370128834876988,0.0002743853039290063,-0.16881919309939156,-0.1710108419985775,-0.16814841686304716,-0.16962387232812484,-0.17050116115449548,-0.1696206970887273,0.0010504996555436433,75,-0.16808899859909693,-0.16788097994738688,-0.16780390779553023,-0.16747122916149612,-0.16757052279308765,-0.16776312765931958,0.00022092777925432523
13,2.7431118965148924,0.019972581609809137,0.06662659645080567,0.0026553295871054295,5,20,"{'model__max_depth': 5, 'model__n_estimators': 20}",-0.20496002838191354,-0.20632161164372997,-0.20510052954164942,-0.2052669508829411,-0.20736844653761793,-0.20580351339757036,0.0009177139130383864,74,-0.20384033193827988,-0.20341765266147466,-0.20346022460774923,-0.20335623597094804,-0.20344124072421935,-0.20350313718053425,0.0001721978706228681,-0.16861918665332937,-0.170570021170863,-0.16816955032405895,-0.1695312057407619,-0.17037016611189015,-0.16945202600018067,0.0009420752767401354,73,-0.1678479707188429,-0.16761314970508145,-0.1677056929535009,-0.16742944436971607,-0.1674845502744558,-0.1676161616043194,0.00015096043683417328
14,4.407642030715943,0.5008052698128139,0.08161201477050781,0.021193895384743443,5,30,"{'model__max_depth': 5, 'model__n_estimators': 30}",-0.204974816353007,-0.2063425208396405,-0.20503536800762895,-0.2052665864746746,-0.20728477884316307,-0.2057808141036228,0.0008996862459182079,73,-0.20376443255611457,-0.20336600518099626,-0.20343863807413964,-0.2033457955214946,-0.2033398070509663,-0.20345093567674227,0.00016065412364826774,-0.16863798524931786,-0.17066773466071894,-0.16813257073013957,-0.16949913009919138,-0.17038209403019397,-0.16946390295391234,0.0009744857235956802,74,-0.16779813336166008,-0.1676040838470875,-0.1677239367260587,-0.16744752760709042,-0.16744091395943553,-0.16760291910026645,0.00014362967106147304
15,2.3048612117767333,0.2897307887744991,0.08855342864990234,0.037315696682401686,6,10,"{'model__max_depth': 6, 'model__n_estimators': 10}",-0.20311857032442804,-0.20413126161941256,-0.2029668151294696,-0.2034570632921821,-0.2055733401257045,-0.20384941009823937,0.000950622079449999,72,-0.20006283153508897,-0.19975279177630179,-0.2002584468846106,-0.19963972705309432,-0.1996690928309527,-0.19987657801600967,0.000242893276962975,-0.16675695998325507,-0.16859853073847844,-0.16652422172366,-0.16768177408649657,-0.16879211374145509,-0.16767072005466904,0.0009238933432481377,72,-0.1645804672437454,-0.16442790186332365,-0.16491126194596292,-0.16428937909433058,-0.16415404853510465,-0.16447261173649344,0.0002611905449682704
16,3.894662094116211,0.4559078268975307,0.06808619499206543,0.0015744374429907798,6,20,"{'model__max_depth': 6, 'model__n_estimators': 20}",-0.2026937603145025,-0.20371828175065393,-0.20262271178543664,-0.20341997024818192,-0.20533970363120127,-0.20355888554599527,0.000983959413669772,71,-0.19962800628283814,-0.1994505795783251,-0.19990598932109302,-0.19959290662352697,-0.1995382898001112,-0.1996231543211789,0.00015356961335414627,-0.16640244852032327,-0.1681548002533358,-0.16619880255971975,-0.1676944201955982,-0.16868818197770774,-0.16742773070133696,0.000974675204143488,71,-0.16423592817039462,-0.16425228350232582,-0.16464012632882147,-0.1642674314589489,-0.1641304660743345,-0.1643052471069651,0.0001742026315628294
17,6.06890902519226,0.5795276482741946,0.07481346130371094,0.0035844456391077714,6,30,"{'model__max_depth': 6, 'model__n_estimators': 30}",-0.20259611059266044,-0.20368542558876587,-0.20256100843607724,-0.20331695509251374,-0.2051967651640702,-0.2034712529748175,0.0009634821606716497,70,-0.19953443471275364,-0.19935244892862983,-0.1997769597711744,-0.19944174566400105,-0.19939072333939534,-0.19949926248319086,0.0001516548842037455,-0.16635769030556097,-0.16816961072926917,-0.16622426901051174,-0.16759093932275734,-0.1686181847321791,-0.16739213882005566,0.0009572017978785424,70,-0.16417764225067694,-0.1641804172455127,-0.16459422304000101,-0.16420615560386362,-0.1640494754196993,-0.16424158271195072,0.00018457794535831835
18,2.5430660247802734,0.013945960611806436,0.061747503280639646,0.001320312791140222,7,10,"{'model__max_depth': 7, 'model__n_estimators': 10}",-0.2020969995795983,-0.2025905770765937,-0.20162615912296827,-0.20177731721482242,-0.2040125030524225,-0.20242071120928107,0.0008617092031457926,69,-0.1960925672330038,-0.19585033600199117,-0.19637234330555092,-0.19574555676604163,-0.1958588861829831,-0.19598393789791413,0.00022493201424329912,-0.16561550666622932,-0.1668763350348686,-0.16547743367272152,-0.1658087136703834,-0.16729453468584207,-0.166214504746009,0.0007309203603542693,69,-0.16129167690171803,-0.1610968847719037,-0.16152378897986958,-0.16089881328444,-0.1609436478669831,-0.16115096236098286,0.0002316389913590631
19,5.532926607131958,0.5469629425140428,0.06751103401184082,0.0007725546555646041,7,20,"{'model__max_depth': 7, 'model__n_estimators': 20}",-0.2015193548620551,-0.2019174797711688,-0.20105789534063234,-0.2018046808598307,-0.20351406184369225,-0.20196269453547586,0.0008305377620100255,68,-0.19558658667735487,-0.1954558531643194,-0.1959388895131787,-0.19563194803861442,-0.1955725134391939,-0.19563715816653227,0.00016166438760572226,-0.16513656854991796,-0.1662831965220899,-0.16496206289542117,-0.1660304767061836,-0.16702006701529087,-0.16588647433778067,0.0007589535871933998,68,-0.1608582198782846,-0.1609349750431643,-0.16127128769294757,-0.16092067758001224,-0.16084732493014947,-0.16096649702491167,0.00015615142448127282
20,7.859404802322388,0.5087052468155536,0.08059163093566894,0.0073878977108925515,7,30,"{'model__max_depth': 7, 'model__n_estimators': 30}",-0.20134833956582857,-0.20183705970251645,-0.20085756950536762,-0.2017494991746984,-0.2032938385861118,-0.20181726130690456,0.0008156175694149738,67,-0.19537518731183207,-0.1953451625586011,-0.19571639927180143,-0.19541540007240898,-0.19539775658214892,-0.1954499811593585,0.0001352648715443363,-0.16498374279306335,-0.16626847249626556,-0.1648111684616705,-0.16593308925731773,-0.16688566432221916,-0.16577642746610727,0.0007819375381717841,67,-0.16067062312746,-0.16087475809416607,-0.16116306283006,-0.1608292501272133,-0.1607724520565533,-0.16086202924709053,0.00016523806342352745
21,4.098549747467041,0.6116804125420197,0.08476943969726562,0.027281524072223493,8,10,"{'model__max_depth': 8, 'model__n_estimators': 10}",-0.20103725706543232,-0.20146788350632733,-0.20011540300983657,-0.20056377195357544,-0.20231056082594664,-0.20109897527222365,0.0007565314221971978,66,-0.19173102494310781,-0.1914277733521217,-0.192107079465688,-0.19126199588924378,-0.19150599837736054,-0.19160677440550433,0.00029216870454431003,-0.16430515008504357,-0.16551864236178868,-0.16412856188890979,-0.1644432664613686,-0.16576777804768386,-0.1648326797689589,0.0006738940198846156,66,-0.15764269810737402,-0.1575051208005524,-0.15805534171127159,-0.15722855556725585,-0.157381735359846,-0.15756269030925998,0.0002817131944114341
22,6.837161588668823,0.39108698507030804,0.08253393173217774,0.014309282950152314,8,20,"{'model__max_depth': 8, 'model__n_estimators': 20}",-0.2003104909904062,-0.20057985629135552,-0.19947243435527534,-0.2003716913539749,-0.20194212578075185,-0.20053531975435276,0.0007985154096347694,65,-0.19107841488735214,-0.19091563602058623,-0.19152912831874602,-0.1909253976923095,-0.19107753160574928,-0.19110522170494865,0.0002233658754247334,-0.16383988454437787,-0.16488538053181917,-0.16361357693206505,-0.1644828264218306,-0.16564137795302789,-0.16449260927662412,0.000731133623068838,65,-0.15719049993837533,-0.15733740644619112,-0.15772305299230174,-0.1571520372836437,-0.1572874472471632,-0.15733808878153505,0.00020354856946150376
